data_publicacao,titulo,link,texto_completo
2022-05-11,Título não encontrado,https://amb.org.br/noticias/telemedicina-evento-da-anahp-aponta-os-proximos-passos-apos-regulamentacao/,"Edição especial do Anahp Ao Vivo reúne
especialistas para apresentarem o que muda com a aprovação da Câmara e a nova
resolução do CFM
São Paulo, maio de 2022
– É
evidente que a pandemia de Covid-19 forçou o avanço exponencial do processo de
digitalização em todas as áreas. No setor de Saúde não foi diferente e o uso da
telemedicina, que antes encontrava entraves burocráticos, se tornou ferramenta
essencial para possibilitar e ampliar o acesso à assistência. Passou a ser
urgente o debate acerca da regulamentação dessa prática, que culminou na
aprovação do Projeto de Lei nº 1998, que regulamenta a prática da telessaúde no
Brasil, pela Câmara dos Deputados no final de abril.
A partir do consenso de que a medida é um avanço para o país e para
antecipar os próximos passos, a Associação Nacional de Hospitais Privados –
Anahp promove no dia 12, a partir das 10h, uma edição especial do Anahp Ao
Vivo. O encontro traz especialistas para abordarem sobre a “Telemedicina: O que
muda com a aprovação da Câmara e a nova resolução do CFM”.
As
inscrições são gratuitas e podem ser feitas através do site.
Participam deste bate-papo:
Antônio Carlos Endrigo
, Presidente da
Comissão de Saúde Digital da Associação Médica Brasileira (AMB),
Carlos
Pedrotti
, coordenador do GT de Saúde Digital da Anahp e gerente médico do
Centro de Telemedicina do Hospital Israelita Albert Einstein,
Chao Lung Wen
,
professor associado e chefe da disciplina de Telemedicina da Faculdade de
Medicina da Universidade de São Paulo (FMUSP),
Donizetti Dimer Giamberardino
Filho
, primeiro vice-presidente do Conselho Federal de Medicina (CFM) e
Felipe
Cabral
, coordenador do GT de Tecnologia e Inovação da Anahp e gerente
médico de Saúde Digital do Hospital Moinhos de Vento. A mediação fica a cargo
de
Antônio Britto
, diretor-executivo da associação.
SERVIÇO
Anahp Ao Vivo – Telemedicina: O que muda com a
aprovação da Câmara e a nova resolução do CFM
12/05, às 10h
Inscrições:
https://anahp.zoom.us/webinar/register/WN_bhAge3lLSUaWfesDt4aWgA
Fonte: Associação Nacional de Hospitais Privados
(www.anahp.com.br)"
2022-05-09,Título não encontrado,https://amb.org.br/noticias/posicionamento-sobre-os-dispositivos-eletronicos-para-fumar-defs/,"A Agência Nacional de Vigilância Sanitária (ANVISA) está na fase final de elaboração de seu posicionamento quanto à liberação do uso dos Dispositivos Eletrônicos para Fumar (DEFs) e, neste oportuno momento, ciente da forte pressão da indústria do tabaco, a Associação Médica Brasileira (AMB), a Associação Brasileira de Estudos do Álcool e Outras Drogas (ABEAD), a Associação Brasileira de Saúde Coletiva (ABRASCO), a Sociedade Brasileira de Pneumologia e Tisiologia (SBPT), a Sociedade Brasileira de Cardiologia (SBC) e a Sociedade Brasileira de Pediatria (SBP), bem como as demais entidades signatárias deste documento, posicionam-se veemente contra a liberação da comercialização, importação e propagandas de quaisquer dispositivos eletrônicos para fumar, mantendo posição a favor da manutenção da RDC 46/2009.
Além disso, as entidades exigem medidas mais rigorosas para fiscalização e punição de violadores desta resolução e ressaltam a preocupação com o aumento do uso desenfreado desses dispositivos, em especial entre os jovens."
2022-05-06,Título não encontrado,https://amb.org.br/noticias/amb-presente-no-3o-forum-do-gediib/,"O Dr. José Fernando Macedo, Diretor de Defesa Profissional da Associação Médica Brasileira, foi um dos palestrantes na abertura do 3º Fórum do GEDIIB, realizado na última quarta-feira, 04/05, em Brasília. Veja o vídeo em que ele fala da importância de eventos como esse na formação contínua do profissional de medicina e coloca a Defesa Profissional da AMB à disposição de todos."
2022-05-05,Título não encontrado,https://amb.org.br/noticias/amb-negocia-com-as-empresas-de-saude-suplementar-e-defende-reajuste-no-valor-das-consultas/,"Nesta semana, o Dr. José Fernando Macedo, Diretor de Defesa Profissional da Associação Médica Brasileira (AMB) esteve reunido com empresas de saúde suplementar para discutir vários assuntos, entre eles o reajuste no valor das consultas, e reforçar a posição da AMB na defesa da causa médica.
Assista ao vídeo em que ele faz um resumo do que de mais importante foi tratado na reunião."
2022-05-05,Título não encontrado,https://amb.org.br/noticias/presidente-da-sbcp-visita-a-amb/,"Na última quarta-feira (04/05), o Presidente da Associação Médica Brasileira (AMB), Dr. César Eduardo Fernandes, e os diretores Dr. Antônio José Gonçalves e Dr. Akira Ishida receberam a Dra. Lydia Masako Ferreira, Presidente da Sociedade Brasileira de Cirurgia Plástica (SBCP) e o Secretário Geral da instituição, Dr. Eugênio Gonzalez Cacao. Na visita, vários assuntos de grande relevância para as duas instituições foram discutidos.
Na foto, da esquerda para a direita: Dr. Eugênio Gonzalez Cacao, Dr. César Eduardo Fernandes, Dra. Lydia Masako Ferreira, Dr. Antônio José Gonçalves e Dr. Akira Ishida."
2022-05-04,Título não encontrado,https://amb.org.br/noticias/presidente-da-amb-participa-do-forum-radio-bandeirantes/,"Nesta quarta-feira, 05 de maio, o Dr. César Eduardo Fernandes, Presidente da AMB, participou do Fórum Rádio Bandeirantes “Um Olhar para o Futuro”, que faz parte das comemorações dos 85 anos da rádio.
O programa teve a abertura do Ministro da Saúde, Marcelo Queiroga, e contou com importantes debatedores da área da saúde.
As falas do Dr. César, caso queiram ouvi-las, encontram-se nos seguintes trechos:
39:00 a 52:58
1:17:30 a 1:26:20"
2022-04-29,Título não encontrado,https://amb.org.br/noticias/eleuses-paiva-ex-presidente-da-amb-assume-pela-3a-vez-o-cargo-de-deputado-federal/,"O ex-presidente da Associação Médica Brasileira (AMB) Eleuses Paiva (PSD) assumiu na última terça-feira (26/04), em Brasília, a cadeira de deputado federal.
Essa é a terceira oportunidade em que Paiva ocupa o cargo, assumido no lugar do deputado federal Miguel Haddad (PSDB), que se licenciou pelo período de seis meses. Anteriormente, o médico ocupou a posição entre 2009 e 2010, também como suplente. Entre 2011 e 2015, ele foi eleito e assumiu como titular.
Eleuses, que também presidiu a Associação Paulista de Medicina (APM), reafirmou em seu discurso de posse seu compromisso com a saúde no país, colocando-se à disposição para trabalhar em conjunto com seus colegas parlamentares para que “possamos ultrapassar as dificuldades do momento e viver uma sociedade justa, construída em oportunidade igual para todos”. Além de deputado federal, Paiva também foi secretário de saúde e vice-prefeito de São José do Rio Preto (SP).
O agora deputado buscará integrar as Comissões Permanentes de Educação e de Seguridade Social, que debatem os temas ligados à saúde. A Associação Médica Brasileira foi representada no evento por seu ex-presidente José Luiz Gomes do Amaral, que ocupa a presidência da APM.
A AMB deseja ao parlamentar Eleuses Paiva todo o sucesso em sua nova caminhada como representante da população e também da saúde pública brasileira.
Foto: divulgação"
2022-04-28,Título não encontrado,https://amb.org.br/noticias/amb-prestigia-posse-da-nova-diretoria-do-conass/,"Nesta quarta-feira, 27/04, foi empossada, em Brasília, a nova diretoria do Conselho Nacional de Secretários de Saúde (CONASS), para a gestão 2022/2023. A solenidade foi realizada na sede da Organização Pan-Americana da Saúde (Opas/OMS) e contou com a presença de representantes de diversas esferas governamentais e grandes instituições, como Ministério da Saúde, Conselho Nacional de Secretarias Municipais de Saúde (CONASEMS), Conselho Nacional de Saúde, dentre outros.
O novo Presidente do CONASS é o Secretário de Estado da Saúde do Espírito Santo, Nésio Fernandes, que, em seu discurso de posse, agradeceu o trabalho da diretoria anterior e enalteceu o Sistema Único de Saúde (SUS).
“O SUS é resultado de décadas de construção, em ambientes de tensão, reivindicação, diferenças de opinião, mas também pela busca de entendimentos e unidades na ação. Ele é instrumento de justiça social”, afirmou Fernandes.
A Associação Médica Brasileira (AMB) foi representada no evento por Etelvino de Souza Trindade, Vice-Presidente da Região Centro-Oeste. A entidade, inclusive, foi citada em algumas oportunidades no evento, sendo destacado seu apoio científico nas ações desenvolvidas no combate à pandemia de Covid-19.
“Sinto muito orgulho e gratidão por participar de um processo que entendo ser histórico e consolidador, de dias de glória para os médicos brasileiros, aos quais representamos. A participação da AMB, em um evento tão significativo quanto este, é mais uma demonstração do reconhecimento de sua importância, por entidades como o CONASS”, conclui Etelvino."
2022-04-28,Título não encontrado,https://amb.org.br/noticias/presidente-da-amb-se-posiciona-sobre-mp-do-governo-para-dar-mais-transparencia-a-relacao-entre-medicos-e-farmaceuticas/,"O presidente da Associação Médica Brasileira, Dr. César Eduardo Fernandes, concedeu uma entrevista ao jornal O Globo falando sobre uma iniciativa do Ministério da Saúde, que deve preparar uma Medida Provisória para dar mais transparência à relação de médicos com empresas farmacêuticas.
Você pode conferir a reportagem completa no veículo clicando em
https://oglobo.globo.com/saude/noticia/2022/04/entidades-divergem-sobre-mp-que-quer-regulamentar-a-relacao-de-medicos-com-farmaceuticas.ghtml
, ou na imagem abaixo."
2022-04-28,Título não encontrado,https://amb.org.br/noticias/presidente-da-sbpt-e-recebida-pela-diretoria-da-amb-em-sp/,"Na última quarta-feira (27/04), a diretoria da Associação Médica Brasileira (AMB) recebeu em sua sede, na capital paulista, a pneumologista Dra. Irma de Godoy, presidente da Sociedade Brasileira de Pneumologia e Tisiologia (SBPT), que também é integrante do Comitê Extraordinário de Monitoramento Covid-19 da AMB.
Durante o encontro, foram debatidos diversos temas, com assuntos de grande relevância sendo apresentados pela presidente da SBPT à diretoria da AMB. De acordo com o presidente da Associação Médica Brasileira, Dr. César Eduardo Fernandes, todas as questões tratadas já se encontram em análise pela diretoria da instituição, para que sejam realizados os devidos encaminhamentos.
Foto do encontro, da esquerda para a direita: Dr. Akira Ishida, Dr. César Eduardo Fernandes, Dra. Irma de Godoy, Dr. Antônio José Gonçalves, Dr. José Eduardo Dolci e Dr. Luciano Gonçalves Carvalho."
2022-04-27,Título não encontrado,https://amb.org.br/noticias/diretor-cientifico-da-amb-fala-ao-estadao-sobre-o-exame-de-proficiencia/,"Leia o artigo publicado no Blog de Fausto Macedo, no Estadão, em que o Dr. José Eduardo Lutaif Dolci, Diretor Científico da Associação Médica Brasileira, fala sobre o Exame de Proficiência em Medicina."
2022-04-26,Título não encontrado,https://amb.org.br/noticias/delegacao-da-amb-participa-de-reuniao-do-conselho-da-wma-na-franca/,"Da esquerda para a direita: Dr. Carlos Vicente Serrano, Dr. César Eduardo Fernandes, Dr. José Luiz Gomes do Amaral e Dr. Miguel Roberto Jorge
Aconteceu entre os dias 7 e 9 de abril, em Paris, na
França, a reunião do Conselho da World Medical Association (WMA). A edição de
número 220 do evento, que foi realizada de forma híbrida, contou com mais 150
participantes de forma presencial e de outros 70 de forma online, todos
integrantes dos 40 membros constituintes da WMA, celebrando um grande
reencontro desde a última reunião presencial da instituição, que ocorreu há
mais de dois anos, devido à pandemia de Covid-19.
A Associação Médica Brasileira (AMB) esteve presente
no evento, com uma delegação composta por César Eduardo Fernandes (Presidente
da AMB), Carlos Vicente Serrano (Diretor de Relações Internacionais da AMB),
José Luiz Gomes do Amaral e Miguel Roberto Jorge, ambos ex-Presidentes da World
Medical Association.
Diversos documentos foram discutidos e aprovados nos
três comitês da WMA, de Assuntos Médico-Sociais, de Ética Médica e de
Finanças/Planejamento, destacando-se uma Resolução de Apoio ao Pessoal Médico e
Cidadãos da Ucrânia em face da Invasão Russa.
Outras declarações importantes envolveram temas como o
racismo na Medicina, a discriminação contra idosos em serviços de saúde, a
proteção e integridade de pessoal médico em conflitos armados, a atenção médica
a parentes e políticas relacionadas à telessaúde e às mídias sociais. Também se
avançou na revisão do Código Internacional de Ética Médica, que deverá ainda
ser objeto de reuniões em algumas regiões do mundo, antes de sua aprovação
final pela Assembleia Geral da WMA, que será realizada no próximo mês de
outubro.
Carlos Serrano, representante da AMB no Conselho da
World Medical Association, teve ativa participação nas discussões e apresentou
dois importantes relatórios de atividades que estiveram a seu cargo nos últimos
meses, um deles envolvendo o impacto global das doenças crônicas não
transmissíveis e outro buscando criar um regramento na realização de reuniões
virtuais. Assim, Serrano tem representado a continuidade de uma ativa e
importante participação da AMB nas atividades da WMA por quase duas décadas, e
que resultaram na eleição de dois brasileiros para presidir a entidade nesse
período.
Por ocasião do Jantar de Gala oferecido pela WMA aos participantes, o Presidente do Conselho, Frank Montgomery, prestou homenagem a Miguel Jorge, por suas atividades como Presidente da WMA no período de outubro de 2019 a outubro de 2020, grande parte delas relacionadas aos primeiros meses em que o mundo foi impactado pela pandemia pela Covid-19.
Em seu agradecimento, Miguel Jorge ressaltou a importância do trabalho desenvolvido durante a pandemia por médicos de todo o mundo que, muitas vezes atuando em condições bastante adversas, obtiveram reconhecimento público em diversos países.
O presidente da AMB considerou extremamente produtiva a participação da entidade neste evento da WMA. Aproveitou para parabenizar a participação competente, comprometida e exitosa de Carlos Serrano, Diretor de Relações Internacionais, representando a Associação e mostrando um trabalho muito qualificado e relevante, com manifestações de reconhecimento ao seu trabalho durante a reunião, por vários países presentes.
César Fernandes também considera muito importante esta reunião das sociedades internacionais sob o manto da WMA, que é, legitimamente, a instituição que, internacionalmente, pode servir de moderadora e interlocutora entre as diferentes realidades vividas por distintos países, em todos os continentes do mundo. Esta missão primordial da WMA se fez notar, inclusive, nas posições por ela tomadas com relação à invasão da Rússia à Ucrânia, com manifestações de profunda solidariedade aos médicos ucranianos.
O presidente da AMB também
registrou que é relevante divulgar aqui no Brasil as realizações da WMA, para
conhecimento de todos os médicos brasileiros. Considera que esse importante
trabalho vem sendo pouco difundido entre nós e que, certamente, a AMB dará mais
espaço para divulgar as realizações da WMA e o seu importante acervo de
publicações."
2022-04-26,Título não encontrado,https://amb.org.br/noticias/camara-dos-deputados-vota-nesta-terca-projeto-que-regulamenta-teleconsultas/,"A Câmara dos Deputados deve votar nesta terça (26/04) um projeto de lei que regulamenta a telemedicina no país.
O programa Bom Dia DF, da TV Globo local, repercutiu o assunto, em uma matéria que contou com dados da pesquisa “Percepção dos médicos sobre o atual momento da pandemia de Covid-19 – segmento Telemedicina”, realizada pela Associação Médica Brasileira (AMB) e pela Associação Paulista de Medicina (APM).
A reportagem teve também a participação do presidente da AMB, Dr. César Fernandes. Confira clicando no link abaixo:
https://g1.globo.com/df/distrito-federal/bom-dia-df/video/camara-dos-deputados-vota-nesta-terca-26-projeto-que-regulamenta-teleconsultas-10518736.ghtml"
2022-04-19,Título não encontrado,https://amb.org.br/noticias/associacao-medica-brasileira-apoia-decisao-do-ministerio-da-saude-de-liberar-teleconsultas/,
2022-04-13,Título não encontrado,https://amb.org.br/noticias/comeca-a-operacionalizacao-do-sistema-erp-sap-no-ambito-da-amb/,"Foto do cerimonial de início da operacionalização do sistema ERP/SAP (abril/2022)
A Nova AMB inaugura uma nova era
tecnológica, integrando todos os setores e aumentando a eficiência do controle
e gerenciamento das informações e dados.
O que é a tecnologia ERP/SAP?
O SAP é um software de gestão empresarial
que tem como sua maior função a integração de todos os departamentos de uma
empresa, contemplando soluções que levam praticidade em qualquer tipo de atividade.
A tecnologia SAP permite que eventuais falhas sejam diagnosticadas de forma
rápida, possibilitando uma tomada de decisão mais assertiva e correções
pontuais com mais eficiência. Além disso, o sistema ajuda a mapear possíveis
riscos para a empresa, através de ferramentas específicas e informações de
qualidade.
Contexto histórico da
implantação do sistema ERP/SAP na AMB
Em 2018 e 2019 foram firmados
dois contratos para a implantação do sistema SAP, mas que não lograram êxito na
sua efetiva operacionalização pelas gestões anteriores.
Em 2021 a atual gestão da AMB
retomou as negociações com a última empresa contratada (Seidor Tecnologia) e
refez os escopos contratuais anteriormente pactuados à luz da real necessidade
da AMB (atividades, fluxos, serviços etc.).
O resultado deste trabalho
culminou na efetiva operacionalização do sistema ERP/SAP no âmbito da AMB a
partir do início deste mês.
Cerimonial de início da
operacionalização do sistema ERP/SAP (foto)
Para registrar o início da
operacionalização do sistema SAP no âmbito da AMB, foi realizada no dia 01 de
abril de 2022 no auditório da Sede da AMB o “cerimonial da entrega da bandeira
ERP/SAP” que contou com a participação dos colaboradores da AMB e representantes
da empresa Seidor Tecnologia.
O futuro do sistema ERP/SAP no
âmbito da AMB
Nosso próximo e importantíssimo
passo será a disponibilização desta ferramenta às nossas Federadas e Sociedades
de Especialidades, com escopo de garantir uma gestão compartilhada de serviços
e integrar toda a cadeia associativa.
Um legado para AMB
Pela primeira vez em 71 anos de
existência a AMB informatiza compartilhadamente todos os seus processos em um
único sistema informatizado e de forma totalmente integrada (Compras, Estoques,
Contas a Pagar e Receber, Ativo Fixo, Contabilidade, Fiscal, Financeiro,
Certificados, CBHPM, etc.).
Com o uso de uma ferramenta de
gestão como o SAP, com ações integradas, a Associação Médica Brasileira terá a
gestão de seus procedimentos de forma organizada em consonância com as melhores
práticas de governança e compliance."
2022-04-12,Título não encontrado,https://amb.org.br/noticias/o-globo-entrevista-o-dr-cesar-eduardo-fernandes-presidente-da-amb/,"SÃO
PAULO — O ginecologista e obstetra César Fernandes, 71, está à frente da
Associação Médica Brasileira (AMB), entidade que possui 27 Associações Médicas
Estaduais e 396 Associações Regionais. Ao GLOBO, o médico avalia a gestão da
saúde no governo Bolsonaro e fala sobre os recentes embates da AMB com o
Conselho Federal de Medicina, defende um marco regulatório para a telemedicina
e o uso das máscaras em ambientes fechados.
Como o senhor avalia a atuação do governo Bolsonaro
na área da saúde?
A
minha análise é crítica e não ideológica. Não ficamos satisfeitos com a forma
como foi conduzida a pandemia ao longo desses dois anos. A saúde deve ser
pautada por uma política de Estado e não por uma política de governo. Me parece
que o governo deveria ter responsabilidade em oferecer o suporte ou dizer se
existe condições no orçamento da União para fazer frente a essas demandas de
política de Estado, no sentido do quanto delas pode ser acolhido e como vamos
priorizá-las. A saúde não pode ser contaminada porque o governante A, B, C ou D
pensa diferente do que a ciência está dizendo. Nesse sentido, eu acho que esse
governo deixou a desejar. O país está vivendo uma época muito difícil. O
governo tem misturado decisões técnicas com decisões políticas na saúde.
Recentemente, o presidente sancionou uma lei que
autoriza inclusão no SUS de medicamento com uso distinto do aprovado pela
Anvisa. Como o senhor enxerga essa decisão?
A
Anvisa faz um trabalho com muita competência. É uma agência de alta respeitabilidade
por todos os cientistas nacionais, pelos médicos, por quem está envolvido com
essa questão de medicamentos, de equipamentos e tudo que tem a ver com
procedimentos na área de medicina. Não vejo por que criar essa dicotomia. Ela
não tem deficiência técnica em suas funções e não vejo por que uma medida como
essa possa trazer benefícios.
A AMB sempre foi contrária ao kit-Covid, diferente
do Conselho Federal de Medicina. Esse embate tem gerado ruídos entre os
médicos?
Quero
deixar muito claro que a AMB respeita a instituição Conselho Federal de
Medicina, mas  que se permite discordar de posições tomadas. Isso é
liberdade de expressão, é a pluralidade de ideias. E digo que o embate de
opiniões entre as duas instituições deixa o médico inseguro. Vemos, inclusive,
médicos se posicionaram a favor, defendendo o kit-Covid, quando está cabalmente
demonstrado que o kit-Covid não é eficaz. Quando não tínhamos vacina, o
indivíduo acometido pela Covid tinha um risco muito maior de ter complicações
da doença e precisar de assistência mecânica ventilatória e morrer. Tínhamos
UTIs lotadas. A suposta eficácia do kit poderia fazer algum sentido nos meses
iniciais de 2020, quando não havia conhecimento científico. Já na metade do ano
2020 as evidências todas convergiam para a ineficácia e a insegurança. E os
conhecimentos científicos devem pautar as nossas decisões. O kit-Covid não faz
sentido e ele não deve ser usado. No que diz respeito ao CFM, ele teve uma
posição muito dúbia, em que ele diz “olha, nós não estamos falando de que
existe a eficiência desse tratamento. Entretanto, achamos que isso está na
autonomia do médico. E ele que deve prescrever”. Se não há segurança e
eficácia, o médico não pode ter autonomia para prescrever um tratamento.
O senhor tem se posicionado contra as propostas de
mudança na lei que regula os planos de saúde que tramitam no Congresso
Nacional. Por quê?
Estou
muito preocupado com as propostas, não devemos retroceder nas coberturas que os
pacientes têm e nos benefícios consignados na lei de 1998, que instituiu a
regulamentação da ANS e das operadoras de saúde. Há fortes indícios de que ela
pode retroceder. Hoje, em termos de cobertura de saúde, as pessoas têm direito
àquilo que está no rol de procedimentos aprovados pela ANS. O rol hoje é exemplificativo.
Por exemplo, lá está determinado que o plano deve cobrir uma cirurgia no
joelho. Mas não está definido como deve ser feita essa cirurgia. Eles querem
transformar isso em um rol taxativo. Ou seja, se não estiver escrito
“cirurgia de joelho por artroscopia”, você não pode fazer essa
cirurgia por artroscopia. Nós entendemos que o rol taxativo vai gerar muitos
problemas e vai vir a prejuízo dos pacientes, então não queremos que mude. Se
você faz um rol mais restritivo, isso também onera o SUS porque os indivíduos
vão tentar resolver os seus problemas de alta complexidade no SUS.
O Congresso também estuda a criação de um marco
regulatório para a telemedicina. O que a AMB defende para essa
área?
A
telemedicina traz no seu bojo, na sua essência, um ponto que me parece que sem
ele, ela fica absolutamente descaracterizada, que é a acessibilidade. A
telemedicina é um grande avanço para quando existe falta de acessibilidade e
para vencer barreiras territoriais. Nós defendemos que não devemos criar barreiras
territoriais. Uma das coisas que querem incluir na telemedicina é que o médico
só vai poder atender pacientes de onde ele tenha registro no Conselho Regional
de Medicina local.  Outra restrição que querem fazer é determinar que
o médico só pode atender a um paciente por telemedicina se em algum momento ele
já o atendeu presencialmente. Então ele estaria impedido de fazer uma primeira
consulta por telemedicina. O princípio da telemedicina é justamente atender à
distância. É por isso que ela existe. Se eu estiver presencialmente, não
precisaria da telemedicina. Outro ponto importante é que as pessoas confundem
com teleconsulta médica. Ela é muito mais ampla. Tem teleinterconsulta, quando
um médico discute o caso à distância com outro médico. Existe a teleorientação,
que os enfermeiros podem fazer. A teleconsulta psicológica, que os psicólogos
podem fazer, a teleconsulta nutricional. Então nós temos que colocar no centro
da discussão, não o interesse do médico, e sim o interesse do paciente. E essas
decisões não beneficiam o paciente.
Como o senhor avaliou a flexibilização no uso das
máscaras?
Trata-se
de uma questão de cidadania, não legal. Se estou num ambiente em que percebo
que estamos aglomerados, se puder ficar de máscara, melhor. Por segurança. Em um
ambiente aberto, longe de qualquer pessoa, não vejo problema em não usar a
máscara. Em um restaurante, por exemplo, onde há distância entre um e outro,
não vejo problema, levando em conta o alto percentual de pessoas com vacinação
completa. Mas não podemos dar alforria às máscaras. Não é a hora. Cada um de
nós tem que fazer um exame de consciência e analisar caso a caso. Em um estádio
de futebol, por exemplo, acho que seria importante. Apesar de ser aberto e
precisar mostrar comprovante de vacinação para entrar, as pessoas estão muito
próximas. Na hora de comemorar o gol você abraça quem está do seu lado, sem nem
saber quem é a pessoa. Então, por que não ficar de máscara nessa
circunstância?
Um dos grandes problemas na saúde do país é a má
distribuição dos profissionais, como solucionar esse problema?
Investindo na carreira médica de Estado. Seria muito importante para que houvesse a possibilidade de que o médico fosse para um local menor e se fixasse no longo prazo, com boas condições de trabalho. Essa carreira também precisa ser excludente. O juiz não pode ser juiz de manhã e à tarde ter um escritório de advocacia. Do mesmo modo, eu acho que o médico deveria ter uma carreira exclusiva de Estado. Para isso, precisa ter atrativos. Hoje, o advogado que se forma é muito seduzido e motivado a seguir a carreira da magistratura porque que ele vai ter condições dignas de trabalho, pode fazer uma carreira e ascender. Isso não acontece com o médico. Ele é contratado a caráter precário, por pouco tempo, sem benefícios. O segundo fato que eu acho é qualificar a formação do médico. Houve uma proliferação exagerada de escolas médicas com a ideia de que precisamos de mais médicos, como se tivéssemos poucos. Ratifico aqui: o problema não é a falta de profissionais e sim a má distribuição de médicos. Temos aproximadamente 600.000 médicos no Brasil. Estamos formando 40.000 médicos por ano. Dentro de poucos anos, teremos mais de 1 milhão de médicos. Por habitantes, nós temos mais médicos que os Estados Unidos e a França. Para piorar, temos médicos que estão saindo com muitas deficiências dessas escolas. Não por culpa deles, mas por culpa do aparelho formador. Por isso, achamos que é preciso exigir um exame de proficiência dos médicos, para que eles atestem qualidades que os permita trabalhar para a assistência à população, como já acontece com os advogados.
Link para assinantes de O Globo:
https://oglobo.globo.com/saude/medicina/o-cfm-teve-uma-posicao-muito-dubia-durante-pandemia-diz-presidente-da-associacao-medica-brasileira-25471001"
2022-04-11,Título não encontrado,https://amb.org.br/noticias/telemedicina-uma-semana-com-importantes-participacoes-da-amb-nas-discussoes-em-brasilia/,"Além da audiência virtual do Dr. César Eduardo Fernandez, Presidente da AMB, com o deputado federal Pedro Vilela (PSDB/AL), (https://amb.org.br/noticias/presidente-da-amb-debate-telemedicina-com-o-deputado-federal-pedro-vilela/), mais dois importantes encontros para discussão de telemedicina e telessaúde  aconteceram em Brasília. No Senado Federal, a Comissão de Assuntos Sociais (CAS) promoveu na última quarta-feira (06/04) uma audiência pública para instruir o Projeto de Lei (PL) nº 4223/2021, de autoria do Senador Esperidião Amin (PP-SC), que regulamenta as ações e serviços de telessaúde no país.
O evento contou com a presença do Dr. Antônio Carlos Endrigo, Presidente da Comissão de Saúde Digital da AMB. Em sua fala, ele compartilhou dois itens da pesquisa realizada pela AMB com médicos de todo Brasil. O primeiro mostrou que 32,1% destes profissionais já realizam atendimento remoto (teleconsulta). O segundo abordou a reação dos pacientes à telemedicina, com um bom resultado: cerca de 31,1% aceitam e gostam.
O Presidente da Comissão de Saúde Digital da AMB falou também sobre a correlação entre o PL 1998/2020, de autoria da deputada Adriana Ventura (NOVO-SP), com o PL 4223/2012, que aborda pontos como a liberdade territorial para a atuação médica e autonomia de médico e paciente em utilizar a telessaúde. Ambos têm o apoio da AMB. Dr. Antônio Carlos ressaltou apenas que o texto deve avançar para que sejam respeitados os princípios da autonomia, beneficência, justiça, ética, além da responsabilidade digital.
Outra importante audiência sobre estes temas aconteceu na quinta-feira (07/04) com o Ministro da Saúde Marcelo Queiroga, que contou com a presença do Dr. Luciano Gonçalves de Carvalho, Diretor de Assuntos Parlamentares da AMB. No encontro, um grupo de representantes de entidades do setor de saúde pediu apoio ao Ministro para a regulamentação dos serviços de telemedicina e telessaúde no país.
Foram abordados pontos como a liberdade e autonomia de médicos e pacientes para realizarem atendimentos remotos desde a primeira consulta, quando for necessário, desejado e aceito pelas partes, além da regulamentação para questões como a não imposição de barreiras territoriais aos médicos, para ofertarem assistência a pacientes de forma interestadual.
Queiroga mostrou-se receptivo e aberto ao diálogo, recebendo as questões colocadas pelos representantes que, ao final do encontro, colocaram-se à disposição para enviar ao Ministro um documento, contendo a visão do setor sobre como a telemedicina e a telessaúde devem ser tratadas e regulamentadas no Brasil."
2022-04-11,Título não encontrado,https://amb.org.br/noticias/medicos-querem-exigir-prova-da-oab-para-exercer-profissao/,"A Associação Médica Brasileira (AMB) entregou ao  senador Randolfe Rodrigues no fim de março um projeto de lei para instituir o Exame Nacional de Proficiência da Medicina (ENPM). A avaliação funcionaria como a prova de OAB para advogados, só que para médicos, com testes teóricos e práticos obrigatórios.
A ideia  surgiu  a partir da preocupação da AMB com a proliferação de cursos de má qualidade no país. Atualmente, 37 mil médicos são formados por ano nos 343 cursos de graduação em território nacional, o segundo maior número do planeta, só perdendo para a Índia. “Não existe nenhum órgão que ateste a qualidade de formação dos alunos.
Muitas escolas surgem de forma indiscriminada, sem a menor preocupação com a excelência do ensino”, afirma José Eduardo Lutaif Dolci, diretor científico da AMB. “Se tivermos um exame bem feito, teremos um retorno positivo para toda a sociedade. Outro efeito colateral é que as universidades terão que se preocupar de verdade com a formação do aluno.”
Leia mais em:
https://veja.abril.com.br/brasil/medicos-querem-implementar-prova-como-a-da-oab-para-exercicio-da-profissao/"
